text,label
"Based on current data, our pricing strategy works in certain scenarios, but generalization should be done carefully.",neutral
"I heard a striking anecdote about the economic policy, so I now overestimate the risk. That's just how it is.",availability_heuristic
"The first article I read said 70%, and I still use that as my reference.",anchoring_bias
'Premium quality' sounds better than 'higher-cost option' for the same item. That's the reality.,framing_effect
"From what I've seen, Our earliest rough guess was 10, and I'm unwilling to revise it meaningfully. — end of story.",anchoring_bias
The software update is guaranteed to succeed — I have seen it happen before. That's the bottom line.,confirmation_bias
Results suggest the research design performs comparably to existing solutions. The sample remains limited.,neutral
"According to the report, Results suggest this algorithm performs comparably to existing solutions. The sample remains limited.",neutral
"It seems to me that My manager told me a story about this algorithm, so it must be an everyday problem. That's the reality.",availability_heuristic
"Honestly, Saying the candidate has a 50% lead sounds better than a 20% deficit for the rival. No further discussion needed.",framing_effect
"It seems to me that Every time I've used our marketing campaign it has worked, so it must be universally effective. That's just how it is.",confirmation_bias
"According to the report, Preliminary trials of this method are encouraging, but peer review is pending. The sample remains limited.",neutral
"In my view, 'Guaranteed return of 50%' feels safer than 'loss probability of 80%'. That's the bottom line.",framing_effect
"In my view, Calling the delay a 'schedule adjustment' softens the fact that this strategy missed its deadline. No further discussion needed.",framing_effect
The team reviewed multiple perspectives before deciding on this method. Additional validation would strengthen these findings.,neutral
"Our first analysis estimated 200 customers, and I can't shake that figure.",anchoring_bias
"From the available evidence, The results for the experiment are mixed; some trials show benefits while others do not.",neutral
"Based on my experience, My family friend had the business model happen to them, so it must be highly likely for anyone. — end of story.",availability_heuristic
"As far as I can tell, Since the first quarter showed 50% growth, I expect the same every quarter. That's just how it is.",anchoring_bias
"Because the last few emails I received mentioned the software update, it must be universal. That's the bottom line.",availability_heuristic
"The results of our sales technique match my expectations, so they must be accurate. No further discussion needed.",confirmation_bias
I watched a documentary on this theory and now I'm sure it is a common occurrence.,availability_heuristic
"As far as I can tell, Because my cousin had a bad experience with our marketing campaign, I assume most people do too. That's just how it is.",availability_heuristic
"Based on my experience, I cherry-pick the studies that support the new feature because they reflect reality. That's the bottom line.",confirmation_bias
